wikidata_id,item_title,country
Q17117397,"Tri Alpha Energy, Inc.",United States of America
Q4051734,TriGránit,
Q7839814,TriNet HR Services,
Q474570,TriQuint Semiconductor,United States of America
Q7839821,TriStar Motorsports,
Q7839822,TriStar Television,United States of America
Q7839933,TrialPay,
Q7840176,Trianz,United States of America
Q7840409,Tribhovandas Bhimji Zaveri,
Q3998655,Tribune Media Services,
Q1193833,Trident Microsystems,
Q7841389,Trident Seafoods,United States of America
Q17146606,TridentGroup,
Q7841727,Triggerfish Animation Studios,
Q2909115,Trijicon,
Q7841953,Triking,United Kingdom
Q2297063,Trimble Navigation,United States of America
Q2453426,Trina Solar,
Q2778016,Trinity Broadcasting Network,United States of America
Q7842860,Trinity Industries,United States of America
Q688452,Triodos Bank,Germany
Q1770710,TripAdvisor,United States of America
Q2453960,Triple Canopy,United States of America
Q1973689,Triple Five Group,
Q3539553,Tripod.com,
Q7843678,Tripoli Rocketry Association,
Q7843909,Tripwire,United States of America
Q7844510,Triumph Engineering,United Kingdom
Q15507516,Triumph Group,United States of America
Q17090447,Trizec Properties,
Q3999691,Tronox,United States of America
Q24669510,Tropic Skin Care,
Q7846199,Tropicana Entertainment,
Q1846049,Tropicana Products,United States of America
Q3540895,Troublemaker Studios,United States of America
Q928550,Trovit,
Q7846784,Troy Cablevision,
Q19604595,Troyca,
Q3268422,True Corporation,Thailand
Q6381798,True North Sports & Entertainment,
Q2456205,True Religion,United States of America
Q7847545,True Value,United States of America
Q7847309,TrueCar,
Q13015371,TrueMove H,
Q2744306,TrueVisions,
Q7847653,Trulia,
Q2456392,Trump Entertainment Resorts,United States of America
Q28407316,Trump Home,
Q7847772,Trump Mortgage,United States of America
Q5404497,Trumpchi,
Q724429,Trumpf,Germany
Q3541154,Trung Nguyên,
Q7848014,Truphone,
Q2456630,Trussardi,
Q571464,Trust,
Q144250,Trusted Computing Group,
Q7848178,TrustedID Inc.,
Q18449475,Trustly,
Q7848226,Trustpilot,Denmark
Q7848231,Trustwave Holdings,
Q7848344,Truth or Dare by Madonna,
Q7848371,Truven Health Analytics,United States of America
Q2465628,TsNIITochMash,Russia
Q2020019,TsUM,Russia
Q1800392,Tseng Labs,
Q17054681,Tsinghua Holdings,People's Republic of China
Q2458461,Tsubakimoto Chain,Japan
Q2704799,Tsuburaya Productions,
Q7850758,TubeMogul,United States of America
Q15995548,Tubefilter,
Q1798652,Tuborg Brewery,Denmark
Q2087612,Tucows,
Q609524,Tuenti,Spain
Q7851426,Tuesday Morning,
Q2299928,Tula Arms Plant,
Q2608113,Tulip Computers,
Q3541981,Tullow Oil,United Kingdom
Q3541983,Tully's Coffee,United States of America
Q4465402,Tumi Inc.,United States of America
Q7852926,Tune Group,
Q2744056,Tune Hotels,
Q7852934,Tune Talk,Malaysia
Q7852923,TuneCore,
Q4305253,TuneIn,United States of America
Q3488699,Tunisian Company of Electricity and Gas,Tunisia
Q2297197,Tunisian Railways,Tunisia
Q7853348,Tunnock's,United Kingdom
Q16985829,Tupperware Brands,United States of America
Q3542259,Turbo-Union,United Kingdom
Q839291,TurboJET,
Q7853790,TurboSquid,
Q283852,Turkcell,Turkey
Q7855073,Turkey Hill,United States of America
Q2002470,Turkish Aerospace Industries,Turkey
Q7855720,Turn Style,United States of America
Q1986392,Turnbull & Asser,United Kingdom
Q7855903,Turner Broadcasting System,United States of America
Q7855888,Turner Broadcasting System Asia Pacific,
Q7855891,Turner Broadcasting System Europe,
Q2461310,Turner Construction,United States of America
Q371400,Turner Entertainment,United States of America
Q7855957,Turner Program Services,
Q2595888,Turner Scott Motorsports,
Q7855963,Turner Sports,
Q7856379,Turtle Beach Systems,
Q6485614,Tushek&Spigel Supercars,
Q7856815,Tuspark,
Q21659489,Tutanota,Germany
Q7856971,Tutor Perini,
Q7856969,Tutor.com,
Q7856968,TutorVista,
Q7857009,Tutti Frutti Frozen Yogurt,
Q3542453,Tuttle Publishing,
Q6969050,Tuxera,
Q18217544,Tvsdesign,
Q7857512,Tween Brands,United States of America
Q7857530,Tweeter,United States of America
Q7857705,Twentieth Century Motor Car Corporation,
Q1502782,Twig Com,
Q7858005,Twilight Time,United States of America
Q4001054,Twin Galaxies,
Q7858394,Twinlab,
Q4555537,Twitch,United States of America
Q776034,Twizzlers,
Q7858986,Two Guys,United States of America
Q7859087,Two Men and a Truck,
Q42851511,Two Point Studios,
Q620802,Two Steps from Hell,
Q7859468,Twofour,
Q7859470,Twofour54,
Q7859524,Twyford Bathrooms,
Q7859608,Ty Inc.,
Q17090586,Tyco Integrated Security,
Q672885,Tyco International,
Q3542657,Tyco Toys,
Q48802335,Tyler Technologies,
Q24910393,Typeform.com,
Q3512646,"Tyr Sport, Inc.",
Q13919199,Tyrolit,
Q1325987,Tyson Foods,United States of America
Q898851,Técnicas Reunidas,
Q3546423,Tüpraş,
Q263700,Türk Telekom,Turkey
Q17075422,Türkmendemirýollary,Turkmenistan
Q3542321,Türkmengaz,
Q12812126,Türksat,Turkey
Q7862595,TİSAŞ,Turkey
Q2987325,Tōkai Gakki,
Q7876226,U Mobile,Malaysia
Q7862902,U-Haul,United States of America
Q2466238,U-blox,
Q739084,U.S. Bancorp,
Q7863106,U.S. Cavalry Store,
Q2466256,U.S. Cellular,United States of America
Q7863179,U.S. Fire Arms Manufacturing Company,United States of America
Q7863271,U.S. Ordnance,United States of America
Q7863282,U.S. Polo Assn.,United States of America
Q7863311,U.S. Repeating Arms Company,United States of America
Q72539,U.S. Steel,
Q1144924,U3,
Q7863613,UA-Columbia Cablevision,
Q7863720,UAE Exchange,
Q7863740,UAL Corporation,
Q658242,UAZ,Russia
Q1476162,UBI Banca,
Q7863870,UBM plc,United Kingdom
Q23135213,UBeam,
Q7863900,UBid,
Q902046,UCB,Belgium
Q2005310,UCO Bank,
Q17727179,UCWeb,
Q1241339,UD Trucks,
Q7864225,UDON,
Q7864425,UEM Group,
Q17152285,UFO Moviez,
Q1138480,UGG Australia,United States of America
Q2852632,UGI Corporation,
Q16927521,UGL Limited,
Q7864839,UK Coal,United Kingdom
Q11251919,UK Financial Investments,
Q7864900,UK Mail,
Q11251921,UK project,
Q3243934,UK railway stations,United Kingdom
Q7864751,UK2,
Q28449130,UM Motorcycles,
Q708873,UMAX Technologies,
Q7865088,UMB Financial Corporation,United States of America
Q164726,UMM,
Q7865151,UMW Holdings,
Q26070,UNIQLO,
Q1443793,UNIVAC,
Q18281268,UOL HOST,
Q16864151,UOLDIVEO,
Q2467687,UOP LLC,
Q643277,UPC Broadband,
Q362582,UPC Cablecom,
Q1414836,UPIM,
Q1890664,UPM,Finland
Q17103769,UROVESA,
Q847232,URS Corporation,United States of America
Q1668265,US Foods,
Q7875944,US West,
Q1147792,USA Rugby,
Q7865866,USA Trains,
Q7865722,USAA,United States of America
Q7866331,USC,United Kingdom
Q3550736,USG Corporation,
Q1700277,USRobotics,
Q2471622,UST Global,United States of America
Q7875793,UST Inc.,
Q1247481,UShip,
Q7875959,USwitch,
Q358594,UTC Aerospace Systems,United States of America
Q25818939,"UTC Climate, Controls & Security",
Q7875985,UTC Power,
Q1657624,UTV Ignition Entertainment,United Kingdom
Q3547553,UTV Software Communications,
Q2305872,UTZ Certified,
Q933565,UUNET,
Q19899107,UV Creations,
Q7876156,UW Credit Union,United States of America
Q2079624,UWF International,
Q260121,Ube Industries,Japan
Q780442,Uber,
Q7876511,UbiWorkshop,
Q7876533,Ubiquiti Networks,
Q15647504,Ubisoft Motion Pictures,
Q3547650,Ubisoft Quebec,
Q3040938,Ubisoft Sao Paulo,
Q2310384,Ubu Productions,United States of America
Q7877541,Ufone,Pakistan
Q17108424,Uganda National Oil Company,
Q265066,Uhlsport,Germany
Q2474332,Ukash,
Q3739421,UkrOboronProm,
Q923337,Ukrainian Railway,
Q987030,Ukrinform,Ukraine
Q7878596,Ukrop's Food Group,United States of America
Q696884,Ulead Systems,
Q7879030,Uline,
Q2613366,Ulster Bank,
Q7880076,Ulta,
Q15616183,Ultimaker,
Q7880142,Ultimate Challenge MMA,
Q867526,Ultimate Ears,United States of America
Q186471,Ultimate Fighting Championship,
Q633758,Ultimate Pro Wrestling,
Q7880250,Ultimate Software,
Q7880445,Ultra Electronics,
Q2492131,Ultra Games,United States of America
Q15715712,Ultra Super Pictures,
Q7880419,UltraTech Cement,
Q3548078,Ultramar,
Q1579222,Ultrapar,
Q3335393,Ultrasone,
Q690001,Ulysse Nardin,
Q652047,Umbro,
Q902769,Umicore,Belgium
Q7881772,Umpqua Holdings Corporation,United States of America
Q23669572,Unaoil,Monaco
Q7882992,Undead Labs,United States of America
Q2031485,Under Armour,United States of America
Q498849,Underlying,
Q1431274,Underwood Typewriter Company,United States of America
Q17144067,Unertl Optical Company,
Q7884615,Uni-President Enterprises Corporation,
Q45568,UniCredit,Italy
Q17460775,UniKey,
Q7884662,UniWorld Group,
Q608518,Unibail-Rodamco SE,France
Q46996005,Unibet,
Q2200392,Unibet,
Q259865,Unibroue,
Q7884702,Unica Corporation,
Q5361268,Unicharm,Japan
Q2494229,Unicomp,
Q9284910,Uniden,
Q1068181,Unified EFI Forum,
Q24949969,Unified Payments Interface,
Q7885208,Unilever Indonesia,
Q7885210,Unilever Nepal,
Q7885211,Unilever Pakistan,
Q17040127,Uniloc,
Q671997,Union Bancaire Privée,
Q1442804,Union Bank N.A.,United States of America
Q2004078,Union Bank of India,
Q6881495,Union Bank of Switzerland,
Q7885403,Union Bank of the Philippines,
Q908553,Union Carbide,
Q1530414,Union Investment,Germany
Q7885783,Union Iron Works,United States of America
Q763185,Union Minière du Haut Katanga,
Q17071108,Union National Bank,
Q725793,Union Pacific Railroad,United States of America
Q4355661,Union Square Ventures,
Q6137251,Union Switch & Signal,
Q7886901,Unipart,
Q19839259,Uniper,Germany
Q1503818,Unipol,
Q7886946,Unique Recording Studios,United States of America
Q29561094,Uniregistry,
Q24190006,Unison Networks,
Q518016,Unisys,United States of America
Q7887106,Unit Trust of India,
Q1395631,Unit4,
Q7887288,Unitech Group,
Q7887318,United Africa Company,
Q7887331,United Aircraft,United States of America
Q3550686,United Aircraft and Transport Corporation,United States of America
Q7887504,United Bank Limited Pakistan,
Q513457,United Bank for Africa,
Q2003237,United Bank of India,
Q3178170,United Biscuits,United Kingdom
Q3088553,United Breweries Group,
Q7887615,United Coconut Planters Bank,
Q871700,United Continental Holdings,United States of America
Q7887677,United Dairy Farmers,United States of America
Q488396,United Defense,
Q7887682,United Defense Manufacturing Corporation,
Q4330400,United Engine Corporation,Russia
Q7887805,United Furniture Warehouse,Canada
Q861605,United International Bank,United States of America
Q1474307,United International Pictures,
Q322579,United Internet,Germany
Q3550700,United Media,United States of America
Q143616,United Microelectronics Corporation,Taiwan
Q7888979,United Natural Foods,
Q2064074,United Overseas Bank,
Q28224393,United Petroleum,
Q388234,United Plankton Pictures,United States of America
Q19604601,United Plantations,
Q493845,United Press International,United States of America
Q7889101,United Rentals,
Q18406533,United Rocket and Space Corporation,Russia
Q4330413,United Shipbuilding Corporation,Russia
Q1541150,United Space Alliance,United States of America
Q17086814,United Spirits Limited,
Q7889571,United States Bakery,United States of America
Q3893521,United States Enrichment Corporation,
Q5271952,United States Pharmacopeia,United States of America
Q3550753,United States Radium Corporation,
Q3296074,United States Rubber Company,United States of America
Q7891211,United States Satellite Broadcasting,
Q1109904,United States Wrestling Association,
Q7893563,United Stationers,United States of America
Q7893566,United Steel Companies,United Kingdom
Q17108901,United Supermarkets,United States of America
Q7893586,United Talent Agency,United States of America
Q1045758,United Technologies Corporation,United States of America
Q503038,United Utilities,United Kingdom
Q7893630,United Van Lines,United States of America
Q2103926,UnitedHealth Group,United States of America
Q7893679,Unitedlex,
Q7893684,Unitika,
Q772813,Univar,United States of America
Q4052409,Univega,
Q3551275,Universal Creative,
Q2866046,Universal Entertainment Corporation,Japan
Q723456,Universal Genève,
Q7893967,Universal Health Services,
Q25302602,Universal Interactive,
Q7894010,Universal Lucha Libre,
Q7894009,Universal McCann,
Q10387761,Universal Music Australia,
Q1753607,Universal Networks International,
Q1186857,Universal Parks & Resorts,
Q3304900,Universal Robina,
Q7894055,Universal Robots,
Q19899067,Universal Sompo General Insurance Company,
Q4005797,Universal Studios Home Entertainment,
Q7894082,Universal Technical Institute,United States of America
Q7894096,Universal Weather and Aviation,United States of America
Q604476,Universal Wrestling Association,
Q535150,Universal Wrestling Federation,
Q9291661,Universal Wrestling Federation,United States of America
Q310122,Universal abit,
Q7896131,University of Pittsburgh Medical Center,United States of America
Q1783492,Universo Online,
Q5116465,Univision Communications,
Q7896849,Uniworld,
Q2297159,Unix System Laboratories,
Q4006046,UnoAErre,
Q1393497,Unocal Corporation,United States of America
Q3320711,Untangle,United States of America
Q157754,Unterhaltungssoftware Selbstkontrolle,Germany
Q143435,Unum,United States of America
Q985849,Uny,
Q3552065,Up-Front Group,
Q7897917,UpToDate,
Q22073141,Uphold,
Q1536068,Uponor,Denmark
Q2499714,Upper Clyde Shipbuilders,United Kingdom
Q7898585,Upper Crust,United Kingdom
Q1426524,Upper Deck Company,United States of America
Q7899344,Uptime Institute,
Q3344170,Upwork,United States of America
Q1473229,Ural Automotive Plant,Russia
Q904594,Uralkali,Russia
Q1983444,Uralmash,Russia
Q1762250,Uralvagonzavod,Russia
Q7899671,Uranium Corporation of India,
Q2208825,Uranium One,
Q7280957,Urban One,United States of America
Q3552193,Urban Outfitters,United States of America
Q7900049,Urban Splash,
Q23044188,Urbanears,
Q1432506,Urenco Group,
Q2143828,Ursus,Poland
Q4990,Ursus Breweries,
Q7901821,UserLand Software,United States of America
Q19899094,Ushakiran Movies,
Q1540745,Usiminas,
Q1093541,Ustream,
Q7902494,Utah Transit Authority,
Q3328552,Uterqüe,Spain
Q7902815,Utilimaster Corporation,United States of America
Q19903771,Utility Warehouse,
Q2301266,Utva Aviation Industry,
Q7903503,Utz Quality Foods,
Q3538218,Uwajimaya,United States of America
Q1804128,Uzbekneftegaz,
Q7907735,V H Group,
Q2141521,V&S Group,
Q7905686,V-Guard Industries Ltd,
Q16960587,V-Moda,
Q674138,V-Ships,
Q7906335,V/Line,Australia
Q2536827,VA Tech Wabag,
Q7906480,VALIC,United States of America
Q695251,VARTA,Germany
Q322238,VAUDE,Germany
Q7906626,VCE,
Q2306003,VDL Berkhof,Netherlands
Q1724409,VDL Bova,
Q2596757,VDL Bus Chassis,
Q1536474,VDL Groep,
Q447916,VDO,Germany
Q694537,VEB Robotron,East Germany
Q1512969,VEF,Latvia
Q1887321,VELUX,Denmark
Q457960,VF Corporation,United States of America
Q7906873,VFS Global,
Q7906972,VIA Motors,United States of America
Q633839,VIA Technologies,
Q7907050,VIP Industries,
Q3656036,VIS,Bulgaria
Q7907096,VIVA Films,Philippines
Q18357709,VKC Footwear,
Q22909668,VLCC Health Care Ltd,
Q5362061,VLSI Technology,
Q2300468,VM Motori,
Q7939126,VMedia,
Q11407,VMware,
Q843490,VNG,
Q7907356,VNI,
Q2506391,VPL Research,United States of America
Q2376454,VSM Group,Sweden
Q1540721,VSMPO-AVISMA,Russia
Q2506669,VT Group,
Q1549389,VTB Bank,Russia
Q7907607,VTB Capital,Russia
Q1791348,VTT Technical Research Centre of Finland,Finland
Q1859143,VTech Holdings Ltd,
Q7907669,VW Electronics Research Laboratory,United States of America
Q7907666,VWR International,
Q17514215,Vacasa,
Q7907902,Vacation Express,
Q62341,Vacheron Constantin,
Q7908223,Vadilal,
Q2507486,Vaillant Group,Germany
Q849488,Vaio,
Q1489206,Vaisala,Finland
Q7909276,Valassis,
Q1638005,Valcambi,
Q7909333,Valco,
Q583268,Vale,Brazil
Q1269002,Vale Limited,Canada
Q1700871,Valeant Pharmaceuticals,Canada
Q1473396,Valentino Fashion Group,
Q649646,Valentino SpA,
Q1305281,Valeo,France
Q1283291,Valero Energy Corporation,United States of America
Q20890530,Valhalla Game Studios,
Q508154,Valiant Comics,
Q1605676,Valjoux,
Q7911850,Valle's Steak House,
Q7911973,Valley Arts Guitar,
Q7912152,Valley National Bank,United States of America
Q2298492,Vallourec,
Q1197161,Valmet,Finland
Q118559,Valmet Automotive,
Q7912506,Valmont Industries,
Q17101500,Valpak,
Q48822,Valspar,
Q385867,Valtra,
Q7912687,Valu-mart,Canada
Q380382,Valuation of options,
Q7912729,Value City,United States of America
Q7912737,Value Line,
Q22032185,ValueAct Capital,
Q10853204,Van Eck Global,
Q3554415,Van Houtte,
Q636285,Van Oord,
Q2298785,Van der Giessen de Noord,Netherlands
Q3554375,Van's Aircraft,United States of America
Q7914085,Vancity,Canada
Q17146988,Vandercook,
Q544150,Vanguard Animation,
Q7915006,Vanity,
Q861340,Vanke,People's Republic of China
Q7915160,Vanquis Bank,United Kingdom
Q1135366,Vans,
Q7915203,Vantage Hospitality,
Q7915220,Vantiv,
Q506252,Vapiano SE,Germany
Q19865696,Vapotherm,United States of America
Q7915753,Varian Associates,
Q4993917,Varian Medical Systems,United States of America
Q38275967,"Varian, Inc.",
Q7915761,Variance Films,
Q7916355,Vasanth & Co,
Q1327694,Vater,
Q157675,Vattenfall,Sweden
Q7917540,Vax,
Q7917790,Vector,
Q7917804,Vector Graphic,
Q7917805,Vector Group,United States of America
Q126666,Vector Informatik,Germany
Q7917807,Vector Limited,
Q1969669,Vector Motors,United States of America
Q18395266,Vector Security,
Q7917863,Vectren,
Q3958138,Vedanta Limited,
Q1503753,Vedanta Resources,United Kingdom
Q7918048,Veeam,Switzerland
Q17147075,Veena World,
Q24204493,Veeva Systems,United States of America
Q17086932,Veganz,Germany
Q2249814,Vehicle Factory Jabalpur,
Q246058,Veilside,
Q3555267,Veja Sneakers,
Q546697,Vekoma,
Q2374522,Vela International Marine,
Q207649,Velcro,
Q7919168,Velleman,
Q1150857,Velocette,United Kingdom
Q7919303,Velodyne Acoustics,
Q4106935,Velomotors,Russia
Q7919526,Venable LLP,
Q7919535,Venafi,
Q7919575,Vend,
Q20165130,Venere.com,
Q24839341,Venmo,
Q7920201,Venrock,
Q7920223,Ventana Medical Systems,
Q19865761,"Ventas, Inc.",
Q7920421,Venture Stores,United States of America
Q1473418,Venturi Automobiles,
Q7920606,Venus Swimwear,United States of America
Q1632461,Veolia Environnement,France
Q81481,Veolia Transport,
